Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
192.168.222.7,59662,172.217.169.74,443,"('lhr48s09-in-f10.1e100.net', [], ['172.217.169.74'])",6,52,0,United States
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,1470,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,2888,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,5724,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,8560,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,1470,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,13677,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,16868,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,16887,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,16856,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,16914,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,89,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,18486,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,15130,0,Not found
192.168.222.7,59662,172.217.169.74,443,"('lhr48s09-in-f10.1e100.net', [], ['172.217.169.74'])",6,52,0,United States
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,22740,0,Not found
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,10456,0,Not found
192.168.222.7,59662,172.217.169.74,443,"('lhr48s09-in-f10.1e100.net', [], ['172.217.169.74'])",6,52,0,United States
192.168.222.7,59662,172.217.169.74,443,"('lhr48s09-in-f10.1e100.net', [], ['172.217.169.74'])",6,52,0,United States
192.168.222.7,51861,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,76,0,Not found
192.168.222.1,53,192.168.222.7,51861,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,104,0,Not found
192.168.222.7,60368,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,76,0,Not found
192.168.222.1,53,192.168.222.7,60368,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,92,0,Not found
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,1278,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,1278,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1251,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,87,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,69,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,69,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,70,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,69,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,69,0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,60,0,United States
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,60,0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,111,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,98,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,69,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,650,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,137,0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,569,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,155,0,United States
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52,0,Not found
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,4306,0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52,0,United States
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,478,0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52,0,United States
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,64,0,United States
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,54,0,Not found
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,191,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,55,0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,116,0,United States
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,660,128,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,593,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,63,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,62,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,59,0,Not found
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,98,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,57,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1247,0,Not found
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,53,0,Not found
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,62,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,64,0,United States
192.168.222.7,48816,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",17,69,0,United States
142.250.179.234,443,192.168.222.7,48816,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,53,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,420,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,50518,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,60,0,Not found
208.117.250.24,443,192.168.222.7,50518,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52,0,Not found
208.117.250.24,443,192.168.222.7,50518,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,2948,0,Not found
208.117.250.24,443,192.168.222.7,50518,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,2123,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,558,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,117,0,Not found
208.117.250.24,443,192.168.222.7,50518,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,55,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,478,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
192.168.222.7,56956,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,96,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
192.168.222.1,53,192.168.222.7,56956,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,124,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
192.168.222.7,35890,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,96,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
192.168.222.1,53,192.168.222.7,35890,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,112,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
208.117.250.24,443,192.168.222.7,58366,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",17,1278,0,Not found
